Moisture,Category_One_Defects,Category_Two_Defects,Quakers,Altitude,Variety,Processing_Method,Country_of_Origin,Color,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Total_Cup_Points,Classe
0.12,0,2,0.0,1250.0,Bourbon,Natural / Dry,Brazil,Green,8.5,8.5,8.0,8.0,8.0,8.0,10.0,10.0,10.0,86.92,Gourmet
0.11,0,2,0.0,950.0,Mundo Novo,Washed / Wet,Brazil,Green,7.58,7.58,7.25,7.58,7.42,7.5,10.0,10.0,10.0,82.33,Tradicional
0.12,0,1,0.0,1311.0,Arusha,Natural / Dry,Brazil,Green,7.67,7.58,7.42,7.0,7.5,7.58,10.0,10.0,10.0,82.25,Tradicional
0.12,0,1,0.0,1000.0,Catuai,Semi-washed / Semi-pulped,Brazil,Blue-Green,7.58,7.67,7.33,7.5,7.5,7.42,10.0,10.0,10.0,82.42,Superior
0.12,0,1,0.0,1000.0,Mundo Novo,Natural / Dry,Brazil,Green,7.75,7.67,7.58,7.5,7.58,7.58,10.0,10.0,10.0,83.17,Superior
0.12,0,2,0.0,1300.0,Bourbon,Natural / Dry,Brazil,Green,8.5,8.17,8.0,7.75,8.0,8.0,10.0,10.0,10.0,86.42,Gourmet
0.12,0,2,0.0,1000.0,Catuai,Natural / Dry,Brazil,Green,8.0,8.0,7.75,8.0,7.5,7.75,10.0,10.0,10.0,84.92,Gourmet
0.02,0,2,0.0,925.0,Mundo Novo,Unknown,Brazil,Unknown,7.33,7.67,7.25,7.5,7.5,7.25,10.0,10.0,10.0,81.83,Tradicional
0.12,0,3,0.0,1100.0,Mundo Novo,Natural / Dry,Brazil,Green,8.0,8.0,7.83,7.83,7.67,7.67,10.0,10.0,10.0,85.0,Gourmet
0.12,0,1,0.0,1000.0,Mundo Novo,Natural / Dry,Brazil,Green,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,81.17,Tradicional
0.11,0,2,0.0,1311.0,Arusha,Natural / Dry,Brazil,Blue-Green,7.75,7.5,7.42,7.42,7.5,7.42,10.0,10.0,10.0,82.42,Superior
0.12,0,2,0.0,1300.0,Bourbon,Semi-washed / Semi-pulped,Brazil,Green,8.0,8.0,7.75,7.75,7.58,7.75,10.0,10.0,10.0,84.58,Gourmet
0.11,0,1,0.0,1050.0,Catuai,Semi-washed / Semi-pulped,Brazil,Blue-Green,7.42,7.5,7.25,7.5,7.5,7.42,10.0,10.0,10.0,82.0,Tradicional
0.11,0,1,0.0,1100.0,Catuai,Semi-washed / Semi-pulped,Brazil,Blue-Green,8.5,8.0,7.5,7.75,7.5,7.83,10.0,10.0,10.0,84.58,Gourmet
0.11,0,1,0.0,1250.0,Bourbon,Semi-washed / Semi-pulped,Brazil,Blue-Green,8.0,8.0,8.0,7.67,7.75,8.0,10.0,10.0,10.0,85.42,Gourmet
0.02,0,2,0.0,900.0,Unknown,Unknown,Brazil,Unknown,7.58,7.75,7.67,7.5,7.67,7.58,10.0,10.0,10.0,83.17,Superior
0.0,0,4,0.0,1275.0,Yellow Bourbon,Unknown,Brazil,Unknown,8.17,8.0,7.5,7.75,7.5,7.67,10.0,10.0,10.0,84.33,Gourmet
0.11,0,2,0.0,1250.0,Bourbon,Semi-washed / Semi-pulped,Brazil,Blue-Green,8.33,8.0,8.0,8.0,7.75,8.0,10.0,10.0,10.0,86.08,Gourmet
0.02,0,2,0.0,1050.0,Unknown,Unknown,Brazil,Unknown,8.0,8.0,7.5,7.5,7.67,7.75,10.0,10.0,10.0,84.33,Gourmet
0.12,0,3,0.0,1100.0,Mundo Novo,Natural / Dry,Brazil,Green,7.42,7.58,7.25,7.5,7.33,7.5,10.0,10.0,10.0,81.92,Tradicional
0.12,0,2,0.0,950.0,Mundo Novo,Semi-washed / Semi-pulped,Brazil,Green,7.58,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,82.0,Tradicional
0.12,0,2,0.0,1100.0,Mundo Novo,Natural / Dry,Brazil,Green,7.58,7.5,7.42,7.5,7.5,7.42,10.0,10.0,10.0,82.33,Tradicional
0.12,0,2,0.0,1100.0,Catuai,Semi-washed / Semi-pulped,Brazil,Blue-Green,7.83,7.75,7.5,7.75,7.5,7.58,10.0,10.0,10.0,83.58,Superior
0.12,0,1,0.0,1000.0,Mundo Novo,Natural / Dry,Brazil,Green,7.42,7.5,7.33,7.5,7.33,7.5,10.0,10.0,10.0,82.0,Tradicional
0.11,0,4,0.0,950.0,Mundo Novo,Natural / Dry,Brazil,Green,7.92,7.58,7.5,7.58,7.42,7.5,10.0,10.0,10.0,83.17,Superior
0.11,0,1,0.0,1200.0,Yellow Bourbon,Semi-washed / Semi-pulped,Brazil,Blue-Green,7.75,7.67,7.5,7.58,7.58,7.58,10.0,10.0,10.0,83.25,Superior
0.0,0,4,0.0,975.0,Mundo Novo,Unknown,Brazil,Unknown,7.58,7.5,7.33,7.75,7.5,7.5,10.0,10.0,10.0,82.58,Superior
0.11,0,2,0.0,1200.0,Bourbon,Natural / Dry,Brazil,Green,8.0,7.92,7.75,7.75,8.0,7.75,10.0,10.0,10.0,84.92,Gourmet
0.12,0,3,0.0,1000.0,Mundo Novo,Semi-washed / Semi-pulped,Brazil,Blue-Green,7.75,7.5,7.58,7.5,7.75,7.5,10.0,10.0,10.0,83.17,Superior
0.12,0,3,0.0,1260.0,Yellow Bourbon,Washed / Wet,Brazil,Blue-Green,7.42,7.42,7.33,7.33,7.5,7.25,10.0,10.0,10.0,81.58,Tradicional
0.0,0,4,0.0,1311.0,Unknown,Unknown,Brazil,Unknown,7.81,7.81,7.88,7.75,7.38,8.25,9.5,10.0,10.0,84.5,Gourmet
0.0,2,0,0.0,1311.0,Unknown,Unknown,Brazil,Unknown,8.17,7.67,7.75,7.75,7.67,7.75,10.0,10.0,10.0,84.5,Gourmet
0.12,0,3,0.0,1250.0,Yellow Bourbon,Semi-washed / Semi-pulped,Brazil,Green,7.83,7.83,7.58,7.67,7.5,7.58,10.0,10.0,10.0,83.83,Superior
0.0,0,4,0.0,1250.0,Bourbon,Semi-washed / Semi-pulped,Brazil,Blue-Green,7.67,7.42,7.33,7.67,7.5,7.5,10.0,10.0,10.0,82.5,Superior
0.12,0,2,0.0,1.25,Bourbon,Semi-washed / Semi-pulped,Brazil,Blue-Green,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,81.5,Tradicional
0.11,0,3,0.0,1311.0,Catuai,Natural / Dry,Brazil,Green,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,81.17,Tradicional
0.11,0,1,0.0,1311.0,Unknown,Natural / Dry,Brazil,Bluish-Green,8.58,8.42,8.42,8.5,8.25,8.33,10.0,10.0,10.0,88.83,Gourmet
0.11,0,1,0.0,1311.0,Unknown,Natural / Dry,Ethiopia,Bluish-Green,8.42,8.17,7.92,8.17,8.33,8.0,10.0,10.0,10.0,87.08,Gourmet
0.11,0,1,0.0,0.0,Unknown,Natural / Dry,Ethiopia,Unknown,7.42,7.33,7.17,7.33,7.42,7.17,10.0,10.0,10.0,81.08,Tradicional
0.12,0,0,0.0,1250.0,Other,Washed / Wet,Outros,Blue-Green,7.42,7.5,7.25,7.33,7.5,7.5,10.0,10.0,10.0,82.0,Tradicional
0.11,0,0,0.0,1311.0,Other,Washed / Wet,Outros,Bluish-Green,8.42,8.5,8.33,8.5,8.25,8.25,10.0,10.0,10.0,88.75,Gourmet
0.11,0,0,0.0,2000.0,SL28,Washed / Wet,Kenya,Bluish-Green,7.75,7.92,7.83,8.0,7.58,7.75,10.0,10.0,10.0,84.67,Gourmet
0.11,0,0,0.0,2000.0,SL28,Washed / Wet,Kenya,Blue-Green,7.92,7.83,7.67,8.0,7.67,7.75,10.0,10.0,10.0,84.5,Gourmet
0.11,0,1,0.0,1311.0,Unknown,Natural / Dry,"Tanzania, United Republic Of",Bluish-Green,8.42,8.17,8.17,8.0,7.58,8.0,10.0,10.0,10.0,86.5,Gourmet
0.12,0,0,0.0,1311.0,Caturra,Pulped natural / honey,Thailand,Green,7.75,7.75,7.75,7.75,8.0,7.75,10.0,10.0,10.0,84.75,Gourmet
0.11,0,0,0.0,1500.0,Caturra,Washed / Wet,Thailand,Bluish-Green,7.42,7.5,7.5,7.67,7.58,7.5,10.0,10.0,10.0,82.67,Superior
0.13,0,0,0.0,1200.0,Catimor,Washed / Wet,Thailand,Bluish-Green,7.5,7.58,7.75,7.5,7.75,7.67,10.0,10.0,10.0,83.42,Superior
0.12,0,1,0.0,1450.0,Caturra,Washed / Wet,Thailand,Blue-Green,7.42,7.58,7.58,7.42,7.58,7.5,10.0,10.0,10.0,82.58,Superior
0.11,0,0,0.0,1450.0,Caturra,Washed / Wet,Thailand,Unknown,7.33,7.5,7.5,7.5,7.67,7.5,10.0,10.0,10.0,82.5,Superior
0.12,0,0,0.0,1450.0,Caturra,Washed / Wet,Thailand,Blue-Green,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,10.0,81.17,Tradicional
0.12,0,0,0.0,1200.0,Catimor,Natural / Dry,Thailand,Green,7.83,7.75,7.75,7.42,7.83,7.67,10.0,10.0,10.0,84.25,Gourmet
0.12,0,0,0.0,170.0,Mundo Novo,Pulped natural / honey,Outros,Green,7.75,7.75,7.75,7.42,8.08,7.83,10.0,10.0,10.0,84.67,Gourmet
0.12,0,6,0.0,1473.0,Bourbon,Washed / Wet,Uganda,Green,7.67,7.58,7.42,7.42,7.83,7.5,10.0,10.0,10.0,83.0,Superior
0.12,0,8,5.0,1645.0,Bourbon,Natural / Dry,Uganda,Green,7.67,7.67,7.5,7.58,7.42,7.5,10.0,10.0,10.0,83.0,Superior
0.12,0,0,0.0,1800.0,SL14,Washed / Wet,Uganda,Green,7.83,7.58,7.5,7.5,7.58,7.5,10.0,10.0,10.0,83.0,Superior
0.12,0,3,0.0,1700.0,SL14,Natural / Dry,Uganda,Green,7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,10.0,81.0,Tradicional
0.12,0,1,0.0,1600.0,SL14,Washed / Wet,Uganda,Green,8.33,7.92,7.67,7.92,7.67,7.92,10.0,10.0,10.0,85.5,Gourmet
0.11,0,1,0.0,1750.0,SL14,Washed / Wet,Uganda,Green,7.92,7.75,7.67,7.75,7.83,7.75,10.0,10.0,10.0,84.5,Gourmet
0.12,0,0,0.0,1650.0,SL14,Washed / Wet,Uganda,Green,7.67,7.5,7.33,7.67,7.5,7.5,10.0,10.0,10.0,82.67,Superior
0.12,0,1,0.0,1650.0,SL14,Natural / Dry,Uganda,Green,7.75,7.92,7.67,7.67,8.25,7.75,10.0,10.0,10.0,84.83,Gourmet
0.12,0,0,0.0,1650.0,SL14,Natural / Dry,Uganda,Green,7.83,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,82.58,Superior
0.12,0,1,0.0,1311.0,SL14,Washed / Wet,Uganda,Green,7.5,7.67,7.67,7.42,7.67,7.67,10.0,10.0,10.0,83.25,Superior
0.12,0,0,0.0,1650.0,SL14,Natural / Dry,Uganda,Green,8.17,8.17,7.92,8.08,7.83,7.75,10.0,10.0,10.0,85.92,Gourmet
0.12,0,0,0.0,1650.0,SL14,Washed / Wet,Uganda,Green,8.0,7.5,7.5,7.58,7.33,7.42,10.0,10.0,10.0,82.92,Superior
0.1,0,0,0.0,1800.0,SL14,Washed / Wet,Uganda,Bluish-Green,8.0,7.67,7.5,7.42,7.33,7.58,10.0,10.0,10.0,83.17,Superior
0.12,0,1,0.0,1950.0,SL14,Washed / Wet,Uganda,Green,8.42,8.17,8.17,8.17,7.83,7.92,10.0,10.0,10.0,86.83,Gourmet
0.11,3,1,11.0,1800.0,Gesha,Natural / Dry,Ethiopia,Green,7.83,7.75,7.67,7.75,7.33,7.75,10.0,10.0,10.0,84.0,Gourmet
0.11,0,1,0.0,1800.0,SL14,Washed / Wet,Uganda,Green,8.17,7.92,7.75,7.75,7.67,7.75,10.0,10.0,10.0,85.0,Gourmet
0.11,0,1,0.0,1800.0,SL14,Washed / Wet,Uganda,Green,7.58,7.75,7.33,7.75,7.67,7.58,10.0,10.0,10.0,83.42,Superior
0.12,0,5,0.0,1950.0,SL14,Washed / Wet,Uganda,Green,8.08,8.0,7.83,7.67,8.0,7.83,10.0,10.0,10.0,85.42,Gourmet
0.0,0,0,0.0,1311.0,Unknown,Semi-washed / Semi-pulped,Uganda,Unknown,8.08,8.08,7.83,7.92,8.08,7.92,10.0,10.0,10.0,86.0,Gourmet
0.12,0,4,0.0,1400.0,SL14,Washed / Wet,Uganda,Green,7.75,7.58,7.58,7.5,7.5,7.5,10.0,10.0,10.0,82.92,Superior
0.12,0,5,0.0,1800.0,SL14,Washed / Wet,Uganda,Green,7.67,7.67,7.42,7.75,7.75,7.67,10.0,10.0,10.0,83.58,Superior
0.12,0,0,0.0,1400.0,Bourbon,Natural / Dry,Uganda,Green,8.0,7.92,7.58,7.75,7.33,7.5,10.0,10.0,10.0,83.75,Superior
0.13,0,0,0.0,1180.0,Gesha,Washed / Wet,Outros,Blue-Green,7.58,7.42,7.33,7.42,7.58,7.5,10.0,10.0,10.0,82.25,Tradicional
0.11,0,1,0.0,1600.0,Other,Washed / Wet,Uganda,Green,7.83,7.75,7.5,7.83,7.83,7.75,10.0,10.0,10.0,84.17,Gourmet
0.13,0,0,0.0,1556.0,Gesha,Washed / Wet,Outros,Green,7.58,7.42,7.33,7.33,7.33,7.42,10.0,10.0,10.0,81.83,Tradicional
0.12,0,0,0.0,1442.0,Gesha,Washed / Wet,Outros,Bluish-Green,7.75,7.58,7.42,7.5,7.33,7.5,10.0,10.0,10.0,82.75,Superior
0.12,0,1,0.0,995.0,Caturra,Washed / Wet,Outros,Bluish-Green,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,80.67,Tradicional
0.12,0,0,0.0,1422.0,Gesha,Washed / Wet,Outros,Bluish-Green,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,81.42,Tradicional
0.13,0,0,0.0,1100.0,Gesha,Washed / Wet,Outros,Green,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,10.0,81.58,Tradicional
0.13,0,1,0.0,2500.0,Gesha,Washed / Wet,Outros,Bluish-Green,7.5,7.42,7.33,7.58,7.33,7.5,10.0,10.0,10.0,82.0,Tradicional
0.1,0,0,0.0,1650.0,Other,Washed / Wet,Uganda,Blue-Green,8.25,8.0,7.83,8.08,8.0,7.92,10.0,10.0,10.0,86.0,Gourmet
0.12,0,12,0.0,995.0,Caturra,Washed / Wet,Outros,Green,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,81.17,Tradicional
0.13,4,29,0.0,1700.0,Other,Natural / Dry,Uganda,Green,8.17,7.75,7.58,7.67,7.83,7.58,10.0,10.0,10.0,84.25,Gourmet
0.12,0,0,0.0,1450.0,Gesha,Washed / Wet,Outros,Green,7.33,7.58,7.42,7.58,7.33,7.5,10.0,10.0,10.0,82.33,Tradicional
0.13,0,1,0.0,1200.0,Gesha,Washed / Wet,Outros,Green,7.75,7.33,7.08,7.33,7.33,7.25,10.0,10.0,10.0,81.33,Tradicional
0.11,0,3,0.0,1775.0,Other,Washed / Wet,Uganda,Blue-Green,7.92,7.83,7.75,7.92,7.67,7.75,10.0,10.0,10.0,84.67,Gourmet
0.12,0,0,0.0,1599.0,Gesha,Washed / Wet,Outros,Green,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,10.0,81.5,Tradicional
0.1,10,26,0.0,1700.0,Other,Washed / Wet,Uganda,Green,7.92,7.75,7.58,7.67,7.67,7.83,10.0,10.0,10.0,84.0,Gourmet
0.12,0,6,0.0,1700.0,Other,Semi-washed / Semi-pulped,"Tanzania, United Republic Of",Green,7.75,7.58,7.67,7.58,7.58,7.58,10.0,10.0,10.0,83.33,Superior
0.13,0,20,0.0,1650.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.67,7.33,7.33,7.42,7.42,7.42,10.0,10.0,10.0,82.0,Tradicional
0.12,0,3,0.0,1350.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.42,7.42,7.33,7.58,7.33,7.42,10.0,10.0,10.0,82.0,Tradicional
0.12,0,0,0.0,1700.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,80.92,Tradicional
0.12,0,5,0.0,1311.0,Other,Washed / Wet,"Tanzania, United Republic Of",Bluish-Green,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,80.33,Tradicional
0.12,0,4,0.0,1877.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.33,7.33,7.33,7.42,7.5,7.58,10.0,10.0,10.0,81.92,Tradicional
0.12,0,0,0.0,1500.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,81.67,Tradicional
0.13,0,21,0.0,1400.0,Ruiru 11,Washed / Wet,"Tanzania, United Republic Of",Green,7.75,7.67,7.58,7.67,7.67,7.58,10.0,10.0,10.0,83.5,Superior
0.12,0,2,0.0,1050.0,Bourbon,Washed / Wet,"Tanzania, United Republic Of",Green,7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,81.17,Tradicional
0.12,0,5,0.0,1800.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.42,7.42,7.33,7.42,7.42,7.33,10.0,10.0,10.0,81.58,Tradicional
0.12,0,5,0.0,1525.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,10.0,81.0,Tradicional
0.13,0,4,0.0,1600.0,Bourbon,Washed / Wet,"Tanzania, United Republic Of",Green,7.75,7.67,7.58,7.67,7.58,7.58,10.0,10.0,10.0,83.42,Superior
0.12,0,1,0.0,1600.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.67,7.42,7.33,7.58,7.5,7.5,10.0,10.0,10.0,82.5,Superior
0.13,0,5,0.0,1700.0,Bourbon,Washed / Wet,"Tanzania, United Republic Of",Green,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,80.33,Tradicional
0.13,1,6,0.0,1650.0,Bourbon,Washed / Wet,"Tanzania, United Republic Of",Green,7.58,7.42,7.42,7.33,7.5,7.42,10.0,10.0,10.0,82.17,Tradicional
0.13,0,6,0.0,1653.0,Other,Washed / Wet,"Tanzania, United Republic Of",Bluish-Green,7.58,7.67,7.67,7.58,7.42,7.58,10.0,10.0,10.0,83.17,Superior
0.12,0,1,0.0,1400.0,Other,Washed / Wet,"Tanzania, United Republic Of",Bluish-Green,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,80.58,Tradicional
0.12,0,0,0.0,1700.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.5,7.5,7.5,7.5,7.5,7.58,10.0,10.0,10.0,82.67,Superior
0.13,0,0,0.0,1400.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.92,7.75,7.75,7.75,7.75,7.58,10.0,10.0,10.0,84.17,Gourmet
0.12,0,2,0.0,1620.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,8.0,7.83,7.83,7.92,7.75,7.75,10.0,10.0,10.0,84.92,Gourmet
0.12,0,2,0.0,1600.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.83,7.75,7.75,7.75,7.67,7.75,10.0,10.0,10.0,84.25,Gourmet
0.13,0,2,0.0,1456.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,10.0,81.08,Tradicional
0.12,0,2,0.0,1550.0,Bourbon,Washed / Wet,"Tanzania, United Republic Of",Bluish-Green,7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,81.17,Tradicional
0.12,0,4,0.0,1550.0,Bourbon,Washed / Wet,"Tanzania, United Republic Of",Green,7.58,7.5,7.5,7.58,7.33,7.58,10.0,10.0,10.0,82.67,Superior
0.13,0,5,0.0,1700.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,81.25,Tradicional
0.13,0,7,0.0,2285.0,Ruiru 11,Washed / Wet,"Tanzania, United Republic Of",Green,7.67,7.25,7.42,7.42,7.67,7.42,10.0,10.0,10.0,82.42,Superior
0.12,0,1,0.0,1317.0,Other,Washed / Wet,"Tanzania, United Republic Of",Unknown,7.75,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,82.58,Superior
0.12,0,1,0.0,1700.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.75,7.42,7.42,7.58,7.33,7.42,10.0,10.0,10.0,82.17,Tradicional
0.12,0,7,0.0,1620.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.83,7.67,7.75,7.83,7.67,7.67,10.0,10.0,10.0,84.25,Gourmet
0.12,0,7,0.0,1700.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,81.67,Tradicional
0.12,0,3,0.0,1600.0,Other,Washed / Wet,"Tanzania, United Republic Of",Green,7.42,7.5,7.5,7.33,7.33,7.5,10.0,10.0,10.0,82.08,Tradicional
0.12,0,4,0.0,1600.0,Other,Washed / Wet,"Tanzania, United Republic Of",Bluish-Green,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,10.0,81.75,Tradicional
0.12,0,3,0.0,1311.0,Other,Washed / Wet,"Tanzania, United Republic Of",Bluish-Green,7.75,7.0,7.42,7.58,7.58,7.58,10.0,10.0,10.0,82.5,Superior
0.11,0,3,2.0,1300.0,Unknown,Unknown,Mexico,Green,7.5,7.67,7.42,7.75,7.42,7.17,10.0,10.0,10.0,82.67,Superior
0.11,0,5,0.0,1300.0,Mundo Novo,Washed / Wet,Mexico,Green,7.83,7.83,7.58,7.92,7.42,7.5,10.0,10.0,10.0,83.92,Superior
0.12,1,17,5.0,1100.0,Mundo Novo,Washed / Wet,Mexico,Green,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,81.42,Tradicional
0.11,0,11,0.0,1100.0,Bourbon,Washed / Wet,Mexico,Green,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,80.92,Tradicional
0.12,0,0,2.0,1130.0,Unknown,Unknown,Mexico,Green,7.67,7.42,7.0,7.42,7.58,7.08,10.0,10.0,10.0,81.33,Tradicional
0.09,0,3,0.0,1300.0,Typica,Washed / Wet,Mexico,Green,7.83,8.0,7.83,7.75,7.67,7.83,10.0,10.0,10.0,85.0,Gourmet
0.11,0,0,0.0,1600.0,Typica,Washed / Wet,Mexico,Blue-Green,7.67,7.83,7.42,7.83,7.33,7.5,10.0,10.0,10.0,83.25,Superior
0.1,0,2,0.0,1600.0,Caturra,Washed / Wet,Mexico,Green,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,80.25,Tradicional
0.12,0,1,0.0,1800.0,SL34,Washed / Wet,Kenya,Blue-Green,8.08,8.0,8.0,8.25,7.92,7.92,10.0,10.0,10.0,86.25,Gourmet
0.1,0,2,0.0,1800.0,Peaberry,Washed / Wet,Kenya,Bluish-Green,7.83,7.83,7.83,7.75,7.58,7.83,10.0,10.0,10.0,84.58,Gourmet
0.1,0,3,0.0,1754.0,SL28,Washed / Wet,Kenya,Green,7.75,7.58,7.42,7.58,7.5,7.5,10.0,10.0,10.0,82.83,Superior
0.11,0,5,0.0,1754.0,SL34,Washed / Wet,Kenya,Blue-Green,7.92,7.75,7.83,7.75,7.58,7.92,10.0,10.0,10.0,84.58,Gourmet
0.11,0,2,0.0,1754.0,SL28,Natural / Dry,Kenya,Bluish-Green,8.08,8.08,8.0,8.0,7.83,8.08,10.0,10.0,10.0,86.08,Gourmet
0.11,0,3,0.0,1600.0,SL28,Washed / Wet,Kenya,Green,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,80.92,Tradicional
0.13,0,0,0.0,1800.0,SL34,Washed / Wet,Kenya,Green,7.92,7.83,7.58,7.92,7.75,7.83,10.0,10.0,10.0,84.75,Gourmet
0.11,0,4,0.0,1800.0,SL28,Washed / Wet,Kenya,Green,7.33,7.58,7.83,7.75,7.75,7.92,10.0,10.0,10.0,84.33,Gourmet
0.12,0,0,0.0,1700.0,Unknown,Unknown,Outros,Green,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,80.33,Tradicional
0.11,0,7,5.0,1311.0,Unknown,Washed / Wet,Kenya,Green,8.17,7.83,7.92,7.75,7.67,7.83,10.0,10.0,10.0,85.0,Gourmet
0.12,0,0,0.0,280.0,Unknown,Unknown,Outros,Green,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,80.5,Tradicional
0.11,0,0,0.0,1700.0,SL28,Washed / Wet,Kenya,Bluish-Green,8.08,7.67,7.67,7.58,7.25,7.67,10.0,10.0,10.0,83.67,Superior
0.11,0,2,0.0,1800.0,SL28,Washed / Wet,Kenya,Green,7.75,7.58,7.5,7.58,7.75,7.75,10.0,10.0,10.0,83.75,Superior
0.11,0,5,1.0,1500.0,SL34,Washed / Wet,Kenya,Unknown,7.0,7.08,7.0,7.17,7.25,7.25,10.0,10.0,10.0,79.83,Tradicional
0.08,0,0,0.0,1500.0,SL28,Washed / Wet,Kenya,Green,7.58,7.75,7.75,7.75,7.75,7.83,10.0,10.0,10.0,84.17,Gourmet
0.0,0,6,0.0,1200.0,SL34,Washed / Wet,Kenya,Green,8.0,7.92,7.92,8.08,7.83,7.75,10.0,10.0,10.0,85.33,Gourmet
0.0,0,2,0.0,1200.0,SL34,Washed / Wet,Kenya,Green,7.67,7.83,7.5,7.75,7.92,7.67,10.0,10.0,10.0,84.0,Gourmet
0.0,0,0,0.0,1311.0,SL28,Washed / Wet,Kenya,Green,7.75,7.75,7.75,8.08,7.75,7.75,10.0,10.0,10.0,84.58,Gourmet
0.1,0,1,0.0,1500.0,SL28,Washed / Wet,Kenya,Bluish-Green,7.83,7.75,7.67,7.75,7.83,8.5,9.33,9.33,9.33,83.17,Superior
0.0,0,0,0.0,1650.0,SL28,Washed / Wet,Kenya,Bluish-Green,7.67,7.75,7.67,7.75,7.83,7.67,10.0,10.0,10.0,84.0,Gourmet
0.0,0,2,0.0,1600.0,SL34,Washed / Wet,Kenya,Green,7.83,8.08,7.75,8.08,7.92,7.75,10.0,10.0,10.0,85.33,Gourmet
0.0,0,5,0.0,1580.0,SL34,Washed / Wet,Kenya,Green,7.75,7.83,7.75,8.08,8.0,7.75,10.0,10.0,10.0,85.0,Gourmet
0.0,0,8,0.0,1850.0,Ethiopian Yirgacheffe,Natural / Dry,Ethiopia,Unknown,8.17,8.17,8.0,8.17,8.08,8.33,10.0,10.0,10.0,87.25,Gourmet
0.0,0,7,0.0,1850.0,Other,Washed / Wet,Ethiopia,Unknown,7.75,7.67,7.58,7.67,7.5,7.67,10.0,10.0,10.0,83.58,Superior
0.11,1,4,0.0,1680.0,Caturra,Other,Outros,Green,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,80.75,Tradicional
0.1,0,3,0.0,1900.0,Ethiopian Yirgacheffe,Washed / Wet,Ethiopia,Unknown,8.08,7.83,7.75,7.83,7.58,7.67,10.0,10.0,10.0,84.67,Gourmet
0.09,2,2,0.0,1680.0,Caturra,Natural / Dry,Outros,Unknown,8.0,7.75,7.83,7.83,7.67,8.58,10.0,10.0,10.0,85.5,Gourmet
0.09,0,4,0.0,1500.0,Bourbon,Washed / Wet,Guatemala,Blue-Green,7.42,7.42,7.5,7.5,7.42,7.5,10.0,10.0,10.0,82.17,Tradicional
